order_id,customer_id,product_id,date_id,region_id,order_quantity,order_amount
9674,100075,200016,20240517,12,1,3874.81
9675,100461,200080,20241016,5,2,17740.89
9676,100583,200028,20250717,5,1,16909.85
9677,100483,200091,20230831,7,1,7626.7
9678,100457,200054,20240913,2,2,6887.3
9679,100196,200092,20260123,13,1,7561.02
9680,100489,200061,20240129,19,4,6941.36
9681,100261,200055,20240209,8,4,14906.52
9682,100428,200010,20240912,9,1,9485.17
9683,100577,200102,20240617,6,2,20087.0
9684,100148,200116,20230601,2,2,15150.49
9685,100069,200100,20250622,5,1,14669.87
9686,100212,200087,20250911,11,3,18063.67
9687,100160,200119,20231022,5,1,4846.24
9688,100041,200027,20231010,11,1,17293.15
9689,100352,200095,20240402,2,1,14087.83
9690,100416,200090,20230425,13,1,6689.91
9691,100139,200004,20260301,5,1,20986.59
9692,100288,200002,20230619,20,2,12855.28
9693,100358,200070,20231208,12,1,21813.2
9694,100153,200111,20240104,15,2,6504.39
9695,100400,200041,20241229,14,2,24838.22
9696,100547,200060,20240413,4,3,6467.66
9697,100353,200024,20260206,8,1,4472.18
9698,100197,200105,20240228,9,2,15590.86
9699,100206,200112,20230728,21,2,3347.96
9700,100001,200062,20241225,20,1,1514.84
9701,100008,200031,20240703,2,2,30445.49
9702,100010,200063,20241109,2,2,2501.63
9703,100575,200060,20251224,11,4,10681.82
9704,100451,200021,20241109,16,2,8506.18
9705,100224,200013,20240808,16,2,8366.77
9706,100188,200027,20240710,11,1,17442.56
9707,100592,200052,20240508,16,2,4164.4
9708,100021,200097,20240722,10,1,10690.23
9709,100140,200021,20260302,15,1,10144.99
9710,100098,200038,20230922,12,1,9818.78
9711,100170,200103,20240510,13,2,12471.3
9712,100293,200092,20250413,11,1,8322.68
9713,100341,200091,20250517,20,1,6165.0
9714,100393,200022,20230708,15,1,8897.53
9715,100072,200099,20250522,7,1,9619.9
9716,100085,200081,20251224,9,1,9207.46
9717,100497,200006,20241111,9,1,8666.71
9718,100211,200083,20240711,14,3,12152.26
9719,100325,200083,20231211,3,3,17955.66
9720,100073,200042,20230802,21,2,4202.53
9721,100233,200053,20251106,20,2,1218.94
9722,100204,200023,20251022,20,1,3289.07
9723,100214,200023,20250315,6,1,7864.07
9724,100128,200104,20241216,21,2,16614.73
9725,100587,200100,20250511,19,1,10486.12
9726,100495,200027,20250102,5,1,21739.18
9727,100268,200074,20231005,7,1,10206.21
9728,100226,200064,20260113,14,1,4777.63
9729,100101,200028,20230626,19,1,12554.44
9730,100264,200078,20241017,7,2,19313.03
9731,100571,200010,20250223,3,1,7191.81
9732,100244,200094,20250924,5,1,14639.99
9733,100450,200083,20231008,7,3,19449.08
9734,100415,200026,20251113,1,1,14493.77
9735,100338,200001,20230215,17,1,4441.66
9736,100392,200073,20250801,8,1,15593.74
9737,100018,200093,20240624,21,1,6562.38
9738,100098,200111,20230423,19,1,2977.38
9739,100455,200019,20260325,8,1,11064.54
9740,100458,200036,20240123,18,1,5767.32
9741,100169,200024,20230808,19,1,2506.54
9742,100042,200045,20230708,1,1,2408.01
9743,100290,200004,20260104,14,2,15035.41
9744,100058,200059,20260120,8,1,1149.25
9745,100053,200073,20260220,8,1,25332.73
9746,100524,200092,20231119,8,1,6422.72
9747,100327,200108,20250211,16,2,15107.74
9748,100107,200075,20260121,13,1,13667.74
9749,100184,200020,20240329,3,2,16053.32
9750,100169,200025,20250809,5,1,10610.87
9751,100579,200083,20230828,15,3,8664.02
9752,100301,200095,20260331,13,1,10825.78
9753,100555,200025,20250722,3,1,12128.5
9754,100428,200071,20230821,5,1,8752.09
9755,100322,200060,20230513,18,4,2806.43
9756,100156,200010,20241018,10,2,25255.5
9757,100482,200007,20260131,6,1,14260.04
9758,100028,200028,20241129,6,1,37304.61
9759,100248,200075,20260309,3,1,11458.53
9760,100376,200089,20240229,7,1,13934.13
9761,100574,200092,20240129,12,1,5096.32
9762,100102,200004,20241203,15,2,16999.23
9763,100051,200107,20231124,12,2,22038.24
9764,100271,200102,20231213,14,2,8929.98
9765,100370,200111,20240303,4,1,9087.95
9766,100495,200056,20230130,12,4,4176.87
9767,100071,200050,20250212,17,1,5052.78
9768,100452,200119,20260311,9,2,23037.92
9769,100466,200048,20230511,18,1,4037.06
9770,100080,200119,20260328,19,2,16198.31
9771,100531,200049,20230120,8,2,8744.03
9772,100078,200009,20250118,13,2,20571.0
9773,100053,200067,20230326,11,1,6792.87
9774,100260,200039,20250606,15,1,23299.78
9775,100200,200028,20230730,14,2,30258.85
9776,100286,200043,20260222,21,2,11802.69
9777,100411,200102,20251207,21,1,9996.06
9778,100018,200077,20230926,12,2,12283.82
9779,100067,200060,20250331,13,3,7518.68
9780,100266,200031,20240519,9,1,12993.54
9781,100183,200096,20231013,6,1,13743.87
9782,100118,200017,20230803,3,1,7103.63
9783,100221,200082,20230627,13,2,8346.72
9784,100541,200060,20230705,10,1,567.02
9785,100002,200068,20241229,4,1,32172.76
9786,100061,200053,20241221,10,3,1960.75
9787,100134,200069,20250406,14,1,17379.88
9788,100474,200116,20260112,11,1,10496.22
9789,100321,200115,20230726,1,1,3220.89
9790,100330,200091,20260209,6,1,14194.79
9791,100127,200082,20250107,3,2,8506.69
9792,100089,200033,20251110,7,1,33127.99
9793,100334,200013,20240729,19,1,6957.79
9794,100475,200087,20230702,10,1,412.1
9795,100367,200066,20240422,8,1,10114.75
9796,100384,200114,20241209,13,1,12312.33
9797,100505,200093,20240327,5,1,8564.06
9798,100083,200010,20250825,7,1,10654.58
9799,100187,200091,20260309,21,1,10415.03
9800,100598,200090,20240420,9,1,11839.7
9801,100343,200005,20230102,18,1,5897.75
9802,100164,200040,20251217,9,1,14157.14
9803,100480,200014,20260303,18,1,5690.05
9804,100356,200024,20240623,2,1,8515.77
9805,100600,200075,20260125,19,1,14948.3
9806,100148,200045,20250723,3,2,5053.43
9807,100292,200037,20240507,10,2,15493.61
9808,100021,200030,20250511,16,2,30262.22
9809,100224,200110,20250324,16,1,4394.81
9810,100318,200120,20251016,10,1,9818.4
9811,100188,200033,20231002,10,2,19952.77
9812,100274,200091,20250405,10,1,10256.19
9813,100584,200047,20240121,1,1,5705.6
9814,100397,200026,20241024,8,1,14954.82
9815,100338,200119,20241021,6,2,33084.74
9816,100446,200057,20251231,13,3,8016.63
9817,100175,200052,20260114,5,1,1721.65
9818,100279,200082,20241010,3,3,5813.16
9819,100169,200018,20240818,13,2,8954.9
9820,100530,200055,20251009,5,3,9779.65
9821,100283,200078,20240924,10,2,17877.23
9822,100306,200102,20231218,6,2,20437.28
9823,100351,200039,20230908,6,2,26670.06
9824,100136,200098,20240818,21,1,5769.51
9825,100264,200060,20240519,15,3,7362.04
9826,100338,200010,20251003,8,1,7911.34
9827,100215,200107,20250509,6,2,26048.5
9828,100021,200011,20240611,5,2,9924.68
9829,100188,200022,20250721,6,2,25662.89
9830,100006,200065,20230402,2,1,7290.91
9831,100300,200066,20240330,18,1,11167.33
9832,100012,200020,20230317,2,1,6269.79
9833,100092,200108,20230226,2,1,2301.15
9834,100399,200058,20240710,13,1,1341.78
9835,100361,200001,20241207,9,1,16014.51
9836,100490,200065,20230614,2,1,5399.72
9837,100489,200096,20231110,18,1,2625.5
9838,100334,200105,20240428,5,2,42577.76
9839,100423,200013,20230105,6,1,4767.96
9840,100014,200099,20250816,21,1,3291.45
9841,100426,200024,20240326,7,2,25770.66
9842,100475,200111,20250821,2,2,28529.87
9843,100486,200056,20240302,3,4,2832.4
9844,100169,200096,20240724,12,1,6325.94
9845,100419,200106,20240224,6,2,27440.0
9846,100355,200107,20240423,2,1,7175.92
9847,100317,200061,20240829,7,1,1312.66
9848,100239,200032,20240115,16,2,16572.56
9849,100441,200114,20250816,5,2,21288.54
9850,100302,200023,20240924,15,1,4374.98
9851,100076,200038,20230903,3,1,5784.91
9852,100103,200057,20240618,18,1,1113.32
9853,100424,200094,20250818,14,1,5793.17
9854,100594,200071,20260104,8,1,7257.55
9855,100520,200040,20240416,6,1,8210.02
9856,100180,200055,20240123,8,4,9507.0
9857,100458,200001,20250625,8,1,22039.28
9858,100168,200029,20230713,13,2,16115.3
9859,100570,200106,20250807,18,2,8514.83
9860,100065,200031,20250101,6,1,8302.29
9861,100264,200055,20260130,9,2,1496.67
9862,100324,200089,20240510,18,1,4481.82
9863,100023,200034,20240405,7,1,22988.48
9864,100180,200047,20230807,7,1,4452.09
9865,100177,200041,20230317,5,2,11502.3
9866,100393,200034,20230812,6,1,19943.34
9867,100178,200120,20241109,17,1,8383.3
9868,100327,200048,20231124,7,1,9463.22
9869,100006,200009,20230928,7,1,9576.08
9870,100581,200100,20250309,17,2,18950.08
9871,100529,200009,20251025,9,1,8348.04
9872,100163,200038,20251124,4,2,55775.81
9873,100162,200094,20240515,6,1,6713.35
9874,100443,200036,20230114,13,2,30234.91
9875,100214,200101,20250430,4,1,14419.02
9876,100044,200037,20230814,10,2,22318.76
9877,100068,200035,20240820,13,1,16080.23
9878,100271,200033,20250920,16,1,17654.84
9879,100054,200069,20241008,15,1,15721.26
9880,100501,200030,20230805,5,1,9922.95
9881,100503,200091,20241123,1,1,6306.24
9882,100518,200115,20251108,9,2,32652.18
9883,100187,200051,20250722,14,2,14443.5
9884,100542,200050,20230821,15,1,5268.98
9885,100081,200008,20230413,9,1,10389.81
9886,100188,200093,20230924,8,1,10272.88
9887,100477,200090,20240911,13,1,7999.95
9888,100377,200094,20240504,9,1,5436.71
9889,100434,200098,20230728,8,1,5412.23
9890,100569,200054,20240123,16,4,8347.97
9891,100281,200051,20231028,7,2,13013.12
9892,100310,200080,20260103,14,1,3480.43
9893,100198,200097,20240107,2,1,3758.76
9894,100478,200058,20250326,14,2,2633.05
9895,100179,200055,20231109,8,3,6495.92
9896,100152,200004,20230414,8,1,5607.33
9897,100238,200069,20230514,11,1,14501.66
9898,100219,200112,20250205,12,1,6614.04
9899,100118,200020,20230111,6,2,12682.97
9900,100445,200078,20231021,7,2,4511.71
9901,100078,200025,20260218,5,2,23974.85
9902,100123,200095,20230220,15,1,5481.71
9903,100284,200025,20250313,11,2,21072.19
9904,100506,200021,20230528,11,2,27813.33
9905,100496,200032,20230612,3,1,10784.84
9906,100118,200028,20250813,18,2,22782.81
9907,100314,200046,20250620,9,2,36239.45
9908,100514,200116,20251108,14,2,42702.29
9909,100169,200105,20240222,13,1,7701.36
9910,100554,200061,20250207,20,4,5517.9
9911,100005,200088,20230409,10,1,5509.73
9912,100385,200099,20250411,15,1,3360.59
9913,100525,200101,20250504,10,1,4657.76
9914,100504,200006,20231018,2,2,8435.53
9915,100458,200028,20260210,15,2,13087.6
9916,100256,200081,20231115,19,1,2486.47
9917,100128,200017,20231113,14,1,7430.05
9918,100597,200086,20260122,2,1,2755.59
9919,100509,200023,20250830,4,2,33641.66
9920,100531,200119,20230315,6,1,8479.53
9921,100175,200073,20240428,9,1,18774.56
9922,100085,200042,20250129,7,2,8895.86
9923,100163,200054,20230310,19,3,4204.98
9924,100573,200043,20260304,6,2,27149.47
9925,100424,200047,20231010,4,2,21472.9
9926,100059,200017,20230211,9,1,7747.54
9927,100042,200026,20240207,13,1,17382.47
9928,100272,200020,20231220,10,2,13169.15
9929,100170,200094,20241113,13,1,16108.66
9930,100099,200057,20240926,15,4,8359.87
9931,100441,200043,20250119,12,1,7752.3
9932,100187,200118,20240220,19,2,10143.29
9933,100361,200064,20250625,12,1,18469.45
9934,100127,200101,20250215,10,1,9151.62
9935,100302,200015,20230720,8,1,6455.44
9936,100470,200059,20240721,18,1,1364.88
9937,100253,200082,20250613,13,3,18083.78
9938,100544,200002,20240310,5,1,15427.29
9939,100410,200028,20250201,15,1,10688.2
9940,100420,200035,20241025,13,2,11209.2
9941,100016,200055,20230710,5,2,1126.25
9942,100523,200118,20251201,1,2,16961.47
9943,100181,200039,20230707,7,1,15342.34
9944,100062,200012,20231111,2,1,11332.78
9945,100542,200043,20250629,13,1,9416.43
9946,100356,200078,20240814,14,3,7836.41
9947,100543,200032,20241018,18,2,14266.85
9948,100431,200074,20230520,2,1,3005.51
9949,100289,200097,20260324,11,1,15942.3
9950,100591,200098,20251212,14,1,2956.19
9951,100086,200078,20250312,3,2,3336.62
9952,100322,200119,20230709,7,1,9351.8
9953,100521,200008,20250819,1,2,20399.02
9954,100324,200067,20250630,1,1,11404.79
9955,100246,200002,20251120,2,1,21350.8
9956,100083,200090,20231113,2,1,4825.8
9957,100472,200119,20240625,6,2,27183.41
9958,100482,200105,20251225,7,2,32998.34
9959,100063,200035,20250527,9,1,14274.32
9960,100392,200089,20250209,1,1,6386.97
9961,100046,200085,20230827,10,3,12103.54
9962,100537,200099,20251030,16,1,10683.17
9963,100541,200020,20250405,21,2,11808.59
9964,100237,200101,20230927,7,2,28953.92
9965,100318,200087,20241001,7,1,9602.41
9966,100571,200084,20250714,11,2,9763.24
9967,100176,200022,20230706,15,1,7877.36
9968,100101,200002,20240623,12,2,37094.43
9969,100136,200032,20240703,20,1,3456.94
9970,100363,200096,20240421,20,1,8369.34
9971,100222,200108,20260225,2,1,9067.44
9972,100596,200112,20230909,17,1,7219.11
9973,100500,200075,20230912,16,1,1958.31
9974,100513,200095,20230126,10,1,6598.1
9975,100504,200119,20230210,1,2,10679.01
9976,100563,200068,20230207,5,1,10832.24
9977,100589,200013,20250104,6,2,22820.98
9978,100012,200011,20231116,19,1,6538.72
9979,100076,200009,20230703,13,2,9041.02
9980,100401,200098,20240511,5,1,16722.96
9981,100029,200088,20230904,15,1,7695.02
9982,100562,200068,20240405,10,1,6579.55
9983,100556,200007,20250401,15,1,11780.15
9984,100109,200091,20230802,13,1,10806.66
9985,100271,200040,20260323,16,2,10943.92
9986,100389,200101,20241228,6,1,9495.78
9987,100179,200107,20230127,4,1,8467.23
9988,100507,200063,20230214,11,3,2015.82
9989,100055,200059,20231107,11,4,3864.12
9990,100548,200076,20241208,10,1,1394.33
9991,100056,200073,20240902,11,1,19622.32
9992,100056,200019,20230619,20,1,8260.46
9993,100140,200069,20230525,20,1,5673.18
9994,100383,200098,20230422,3,1,3944.01
9995,100580,200021,20231125,6,2,37196.56
9996,100222,200120,20250226,18,2,13809.41
9997,100367,200064,20250611,20,1,4341.94
9998,100437,200098,20230407,16,1,3849.22
9999,100228,200082,20260324,10,2,18408.72
10000,100182,200064,20240114,15,1,9376.3
10001,100197,200032,20250125,18,1,11716.38
10002,100555,200027,20250930,8,1,22607.14
10003,100297,200101,20241011,4,2,39391.99
10004,100029,200037,20260220,14,1,5471.67
10005,100450,200093,20251111,8,1,13688.58
10006,100019,200080,20250716,14,1,3665.5
10007,100316,200053,20240322,5,2,3080.64
10008,100453,200115,20230213,5,1,4568.85
10009,100266,200031,20241228,2,2,24730.62
10010,100249,200100,20250309,1,1,9051.67
10011,100157,200011,20230301,9,1,9646.94
10012,100378,200100,20240323,12,1,8697.85
10013,100177,200073,20251026,5,1,38892.77
10014,100594,200034,20240208,9,1,7762.14
10015,100497,200063,20240508,21,4,5682.99
10016,100385,200024,20230219,10,1,6510.38
10017,100302,200117,20251031,6,2,25255.15
10018,100087,200095,20250211,18,1,10886.36
10019,100310,200062,20250315,5,4,22586.71
10020,100442,200040,20250601,5,1,11008.97
10021,100568,200093,20250812,1,1,15980.92
10022,100163,200028,20240711,6,1,11383.76
10023,100010,200041,20241115,1,2,32428.8
10024,100247,200050,20250811,4,1,6366.97
10025,100542,200025,20260302,6,1,25448.66
10026,100065,200070,20260127,7,1,19738.45
10027,100243,200029,20230104,6,2,22314.84
10028,100294,200107,20241124,6,2,28132.66
10029,100502,200020,20260119,3,1,10679.24
10030,100422,200103,20250404,6,2,48830.21
10031,100370,200034,20230123,8,1,4626.7
10032,100406,200082,20251104,6,2,968.43
10033,100277,200030,20240214,9,2,26977.89
10034,100474,200040,20250730,8,2,19495.49
10035,100391,200108,20230814,1,1,3013.37
10036,100248,200011,20251119,10,1,17579.11
10037,100533,200119,20250309,14,2,13325.83
10038,100078,200060,20241204,21,4,6003.62
10039,100096,200066,20240726,19,1,4378.53
10040,100108,200018,20240328,5,1,11565.61
10041,100299,200031,20250506,20,2,21487.99
10042,100013,200111,20240802,10,1,13525.16
10043,100017,200078,20230619,21,2,14398.08
10044,100241,200113,20230518,9,2,21843.71
10045,100204,200063,20250429,7,4,12010.84
10046,100446,200116,20230213,2,1,4753.01
10047,100269,200094,20231007,17,1,7408.22
10048,100123,200120,20260305,4,2,39304.36
10049,100397,200032,20241129,15,2,36506.15
10050,100521,200073,20240609,10,1,14529.83
10051,100458,200116,20230427,4,1,5841.18
10052,100076,200008,20240229,2,1,4665.95
10053,100065,200005,20250529,7,2,26285.03
10054,100187,200022,20240413,9,2,30594.67
10055,100129,200071,20240417,4,1,14619.62
10056,100374,200070,20231215,2,1,4185.93
10057,100393,200062,20250226,17,1,959.71
10058,100035,200006,20251023,9,1,9116.15
10059,100058,200021,20230918,2,2,10266.4
10060,100165,200056,20250904,20,4,1921.92
10061,100215,200004,20250212,11,2,14009.96
10062,100182,200109,20240709,21,2,7060.8
10063,100218,200099,20231208,2,1,4032.56
10064,100181,200085,20230324,18,3,4733.17
10065,100319,200083,20250711,21,2,3628.91
10066,100501,200101,20240724,12,2,18069.0
10067,100600,200051,20230111,20,1,2298.59
10068,100149,200102,20250912,11,2,18579.69
10069,100291,200073,20230428,19,1,7492.56
10070,100330,200039,20241219,9,2,46633.87
10071,100027,200030,20250225,5,2,41532.55
10072,100316,200111,20240806,2,2,14434.89
10073,100302,200114,20230420,10,2,22660.45
10074,100037,200009,20240213,3,1,7213.64
10075,100162,200037,20240705,15,1,13217.63
10076,100302,200019,20241020,21,2,18385.8
10077,100186,200069,20251126,7,1,13056.32
10078,100337,200034,20240724,6,1,16236.56
10079,100064,200090,20231002,12,1,8089.17
10080,100019,200065,20260212,18,1,7804.58
10081,100370,200114,20250530,12,1,3605.23
10082,100216,200078,20250214,16,3,1671.42
10083,100461,200008,20240715,17,2,17229.59
10084,100261,200063,20231115,18,1,719.14
10085,100048,200027,20250713,1,2,18527.53
10086,100212,200035,20250206,12,1,17374.75
10087,100395,200064,20231122,8,1,11259.82
10088,100447,200002,20230411,18,2,8811.31
10089,100473,200047,20240307,4,1,2786.62
10090,100110,200030,20230820,17,1,7043.77
10091,100159,200113,20231230,9,1,4524.5
10092,100514,200042,20231226,13,1,3220.94
10093,100174,200094,20230818,4,1,12198.13
10094,100047,200088,20240430,9,1,11050.75
10095,100085,200105,20250708,4,2,29752.72
10096,100016,200080,20251122,2,2,6228.76
10097,100006,200081,20251130,15,1,4642.62
10098,100258,200102,20241007,18,2,21525.95
10099,100523,200028,20240804,14,2,19077.91
10100,100485,200030,20240301,5,1,26983.11
10101,100264,200046,20230721,21,2,4738.69
10102,100077,200061,20241107,15,4,4502.15
10103,100460,200017,20231109,4,1,9322.52
10104,100406,200023,20260211,7,2,34885.61
10105,100239,200104,20241204,1,1,12587.69
10106,100475,200052,20241117,10,1,1443.41
10107,100366,200010,20230626,13,2,19583.81
10108,100167,200100,20250708,18,1,7784.06
10109,100095,200005,20250312,6,1,22339.72
10110,100397,200078,20230503,17,3,12950.5
10111,100059,200056,20250927,7,1,3126.34
10112,100482,200012,20240105,1,2,18631.35
10113,100115,200086,20241116,5,2,24645.62
10114,100557,200075,20260330,5,1,19866.58
10115,100463,200009,20240119,9,1,7416.26
10116,100025,200025,20230210,13,1,13595.7
10117,100408,200022,20240718,6,2,9816.47
10118,100591,200108,20230825,16,2,12536.0
10119,100214,200015,20231001,5,1,20938.54
10120,100193,200079,20240721,11,1,6247.11
10121,100347,200011,20241008,4,1,7942.32
10122,100307,200029,20240930,7,1,19992.62
10123,100178,200040,20251204,3,1,9678.6
10124,100549,200060,20250616,10,1,734.69
10125,100536,200053,20251020,2,3,3183.67
10126,100019,200057,20250414,16,3,2412.38
10127,100533,200068,20250513,11,1,14179.47
10128,100147,200095,20241221,4,1,5493.21
10129,100258,200113,20260105,20,1,8711.33
10130,100093,200054,20240925,8,4,9691.31
10131,100314,200017,20230429,2,1,8009.13
10132,100415,200016,20231206,13,1,7040.06
10133,100199,200018,20230113,7,1,10640.97
10134,100384,200001,20260113,17,1,6990.65
10135,100114,200004,20230926,7,2,20936.57
10136,100116,200060,20230127,17,2,1555.7
10137,100150,200041,20250927,8,1,15256.42
10138,100483,200018,20240925,8,1,8964.02
10139,100174,200102,20241011,10,1,20766.24
10140,100598,200083,20240215,5,1,6233.4
10141,100524,200008,20231211,20,2,14898.22
10142,100071,200110,20230201,7,2,19873.25
10143,100485,200027,20240329,13,2,37818.76
10144,100314,200119,20230827,18,2,16507.53
10145,100374,200045,20230302,20,2,12751.04
10146,100496,200056,20241205,8,3,5279.12
10147,100157,200098,20251006,4,1,5218.28
10148,100546,200095,20231223,10,1,5428.74
10149,100114,200096,20231214,20,1,6225.96
10150,100481,200087,20250625,6,3,22937.76
10151,100368,200077,20240318,8,2,11219.41
10152,100039,200080,20240916,20,1,1496.22
10153,100383,200047,20230603,7,2,10307.9
10154,100469,200027,20250205,18,1,12378.71
10155,100529,200078,20260331,4,2,24616.83
10156,100318,200105,20230209,8,1,8744.96
10157,100526,200061,20250313,12,3,2946.46
10158,100053,200025,20231127,12,1,10271.29
10159,100037,200074,20260105,10,1,20074.95
10160,100267,200055,20240913,15,2,3814.01
10161,100339,200101,20250831,4,1,12562.38
10162,100508,200031,20250525,4,2,41402.43
10163,100594,200086,20250530,10,1,9457.35
10164,100001,200034,20240903,1,1,5765.09
10165,100475,200046,20230402,12,1,3845.57
10166,100557,200005,20251207,16,1,16044.05
10167,100406,200115,20240523,8,2,13426.77
10168,100395,200087,20231002,10,2,11721.67
10169,100435,200085,20240412,2,2,4488.07
10170,100193,200113,20260318,7,1,15685.36
10171,100231,200115,20240430,8,1,19700.57
10172,100236,200005,20250704,8,1,16878.14
10173,100485,200024,20240610,19,1,10579.75
10174,100157,200064,20240209,7,1,8505.05
10175,100520,200028,20231020,3,1,17254.22
10176,100028,200088,20260224,11,1,8987.98
10177,100176,200036,20230327,1,2,21229.64
10178,100043,200001,20240620,12,1,14566.27
10179,100183,200059,20240314,6,3,3956.11
10180,100234,200062,20250628,10,1,4156.32
10181,100131,200021,20240721,10,2,29123.86
10182,100369,200043,20241029,17,1,5517.23
10183,100278,200044,20230115,15,2,7308.93
10184,100473,200048,20240828,21,1,2758.66
10185,100102,200086,20231130,9,3,11732.22
10186,100547,200028,20240807,21,1,11189.4
10187,100077,200056,20241219,8,1,1857.09
10188,100560,200066,20240416,15,1,10087.47
10189,100353,200012,20230114,21,2,8660.78
10190,100287,200010,20250422,6,2,18967.51
10191,100067,200037,20240304,9,2,38418.14
10192,100221,200067,20230907,13,1,14640.39
10193,100577,200107,20240201,16,1,10400.64
10194,100372,200069,20250704,10,1,12830.74
10195,100005,200065,20251222,12,1,32169.14
10196,100397,200009,20250427,12,2,30907.43
10197,100048,200031,20230802,18,2,7609.46
10198,100264,200050,20230506,3,2,10844.93
10199,100517,200076,20250126,12,2,17036.63
10200,100392,200096,20250814,11,1,10143.26
10201,100326,200019,20230411,7,2,22423.48
10202,100138,200019,20240407,18,2,12671.16
10203,100309,200035,20230427,21,1,11050.98
10204,100073,200079,20250521,11,3,23218.93
10205,100178,200012,20250224,18,1,4535.65
10206,100308,200065,20230206,5,1,11160.46
10207,100299,200088,20250807,5,1,18534.37
10208,100456,200097,20240629,3,1,13105.26
10209,100270,200093,20230228,14,1,2170.73
10210,100515,200066,20240303,12,1,13334.39
10211,100455,200024,20240730,5,1,8364.07
10212,100164,200023,20251007,6,1,14761.41
10213,100419,200076,20230105,13,1,3233.05
10214,100433,200026,20250523,3,2,33121.1
10215,100330,200116,20240531,4,2,13733.57
10216,100156,200065,20240824,7,1,18824.87
10217,100449,200020,20250424,8,1,14741.98
10218,100391,200104,20251218,12,1,10044.86
10219,100585,200056,20240312,17,2,4438.02
10220,100148,200012,20231012,6,2,19637.13
10221,100449,200075,20250725,8,1,18604.99
10222,100226,200034,20260111,13,1,7856.15
10223,100562,200106,20231005,3,2,14637.05
10224,100336,200018,20240206,11,2,19272.3
10225,100186,200013,20250411,20,2,18976.54
10226,100477,200057,20230507,12,2,1779.72
10227,100403,200078,20230211,9,1,2114.75
10228,100028,200035,20241204,14,1,18832.22
10229,100386,200094,20250612,4,1,17864.42
10230,100062,200041,20260130,8,1,8246.25
10231,100260,200064,20230212,8,1,23304.6
10232,100173,200074,20240811,13,1,11403.39
10233,100044,200092,20230921,1,1,6998.73
10234,100541,200024,20240120,7,1,8359.79
10235,100209,200027,20230816,7,2,21298.46
10236,100344,200017,20260217,10,1,8631.63
10237,100197,200113,20250802,5,1,13881.83
10238,100348,200053,20250226,21,1,1927.78
10239,100599,200044,20231130,1,1,4169.81
10240,100452,200088,20230520,2,1,5943.78
10241,100592,200082,20240701,2,2,15319.51
10242,100090,200109,20230702,8,2,9984.86
10243,100549,200085,20251125,11,2,10182.3
10244,100141,200047,20241101,10,1,14074.72
10245,100346,200071,20231123,8,1,8661.97
10246,100207,200056,20230721,13,1,562.03
10247,100505,200039,20231125,11,1,15310.18
10248,100430,200038,20260202,7,1,18334.82
10249,100065,200117,20241119,7,1,18567.21
10250,100470,200057,20230128,14,2,4160.38
10251,100158,200018,20251111,4,2,18622.99
10252,100216,200087,20250104,9,2,10902.86
10253,100193,200013,20250104,6,1,13944.83
10254,100288,200003,20260331,3,1,16416.86
10255,100203,200041,20250329,4,1,17181.02
10256,100193,200078,20230905,7,2,11465.2
10257,100576,200107,20250912,8,2,31786.25
10258,100163,200067,20240603,17,1,3835.26
10259,100572,200040,20250909,17,1,4681.86
10260,100600,200100,20250123,7,2,35561.26
10261,100068,200032,20260124,13,2,16542.0
10262,100583,200034,20240925,7,1,20450.08
10263,100433,200045,20231021,4,1,6823.34
10264,100298,200034,20250426,21,2,13098.48
10265,100357,200073,20241210,14,1,21523.45
10266,100325,200033,20241127,6,1,11729.82
10267,100202,200036,20240422,6,1,12435.17
10268,100374,200114,20231203,4,1,8657.07
10269,100155,200060,20250910,18,1,458.57
10270,100409,200046,20240709,8,1,6743.42
10271,100379,200114,20231113,14,2,11591.97
10272,100025,200029,20231021,16,1,19431.83
10273,100519,200034,20240319,5,1,27490.47
10274,100195,200059,20250824,6,1,351.97
10275,100011,200061,20230222,21,4,7550.37
10276,100506,200111,20250906,5,1,11465.73
10277,100176,200064,20240607,15,1,8113.44
10278,100116,200006,20250623,13,1,11634.68
10279,100217,200048,20241011,7,1,3979.7
10280,100139,200103,20230519,21,1,8663.54
10281,100260,200054,20250328,15,2,6002.62
10282,100459,200009,20231220,19,1,3585.9
10283,100541,200082,20240104,3,3,23722.97
10284,100126,200098,20230320,3,1,7210.45
10285,100272,200105,20240408,18,1,3449.97
10286,100181,200029,20240510,4,2,20141.82
10287,100576,200030,20241204,8,2,54417.1
10288,100547,200083,20260121,9,3,15751.46
10289,100413,200097,20250630,6,1,18055.12
10290,100056,200033,20260214,7,2,19076.93
10291,100207,200093,20230716,6,1,4820.08
10292,100543,200110,20240818,8,1,5433.17
10293,100169,200084,20240425,19,3,2016.79
10294,100224,200095,20230603,12,1,6741.35
10295,100385,200053,20230518,4,1,1584.82
10296,100353,200005,20250802,4,1,19023.02
10297,100006,200059,20241022,6,1,1488.41
10298,100114,200028,20250903,5,2,22257.42
10299,100005,200116,20241107,1,2,17185.49
10300,100478,200074,20230731,4,1,6611.19
10301,100578,200105,20230605,9,1,14358.61
10302,100398,200092,20230624,9,1,11639.86
10303,100440,200060,20250711,8,4,1407.0
10304,100596,200097,20240323,6,1,11110.24
10305,100172,200086,20230922,16,2,7837.06
10306,100137,200093,20240522,10,1,19575.88
10307,100133,200074,20230312,3,1,16029.92
10308,100384,200062,20231225,3,1,1780.7
